id,dpa_month,dpa_year,region_id,division_id,position_category,item_status,item_number,position_title,sg,year_created,years_unfilled,vacancy_aging_status,position_status,name_of_incumbent,first_day_of_service,date_of_vacancy,reason_for_vacancy,status_of_vacancy,other_remarks,tentative_date_to_fill_up,is_audited,created_at,updated_at
9a13f653-f05e-45d1-9a69-0e2e095601f5,8,2026,Region III - Central Luzon,Division of Malolos City,Teaching,Regular,OSEC-DECSB-TCH1-163588-1998,Teacher I,11,1998,0,New Vacancy,UNFILLED,,,,,,,,false,,
e79e99ad-a7de-49aa-a1ce-f65c9890341a,8,2026,Region III - Central Luzon,Division of Malolos City,Teaching,Regular,OSEC-DECSB-TCH1-163707-1998,Teacher I,11,1998,0,New Vacancy,UNFILLED,,,,,,,,false,,
3a2aa2af-f2b5-46a1-a86f-ec1d21156b0b,8,2026,Region III - Central Luzon,Division of Malolos City,Non-Teaching,Regular,OSEC-DECSB-ADAS3-150113-2011,Administrative Assistant III,9,2011,0,New Vacancy,UNFILLED,,,,,,,,false,,
8df8a309-6977-4420-a044-3d7d41f92a6a,8,2026,Region III - Central Luzon,Division of Malolos City,Teaching,Regular,OSEC-DECSB-TCH2-150009-2009,Teacher II,12,2009,3,Long-Term Unfilled,UNFILLED,,,,,,,,false,,
feb69c45-aabc-4869-b079-122bbe2f05f1,8,2026,Region III - Central Luzon,Division of Malolos City,Teaching,Regular,OSEC-DECSB-TCH3-150477-2019,Teacher III,13,2019,1,Aging Vacancy,UNFILLED,,,,,,,,false,,
7a70d061-8048-43c8-8f4a-fd4d3b4970de,8,2026,Region III - Central Luzon,Division of Malolos City,Teaching,Regular,OSEC-DECSB-TCH3-150969-2023,Teacher III,13,2023,1,Aging Vacancy,UNFILLED,,,,,,,,false,,
e15d2cbe-2b5b-4836-9c6a-e5370034c811,8,2026,Region III - Central Luzon,Division of Malolos City,Non-Teaching,Regular,OSEC-DECSB-ADOF2-150395-2026,Administrative Officer II,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
3d3d1aaf-3038-4063-ba6e-bc63a17fb43e,8,2026,Region III - Central Luzon,Division of Malolos City,Teaching,Regular,OSEC-DECSB-TCH1-151531-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
d468634e-315f-4dd1-9af3-d28632300f90,8,2026,Region III - Central Luzon,Division of Malolos City,Teaching,Regular,OSEC-DECSB-TCH1-151532-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
39027f35-9aec-44b5-99f6-fbd798134dfa,8,2026,Region III - Central Luzon,Division of Malolos City,Teaching,Regular,OSEC-DECSB-TCH1-151533-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
785af5e2-7189-42a6-9782-477638cb4bb1,8,2026,Region III - Central Luzon,Division of Malolos City,Teaching,Regular,OSEC-DECSB-TCH1-151534-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
9383ea48-441e-4f8c-b25f-1d418c5a872f,8,2026,Region III - Central Luzon,Division of Malolos City,Teaching,Regular,OSEC-DECSB-TCH1-151535-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
19277fe3-0e80-465c-bd65-b4b741e81fce,8,2026,Region III - Central Luzon,Division of Malolos City,Teaching,Regular,OSEC-DECSB-TCH1-151536-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
efe55210-05bd-49c5-b86f-1b04a2b4263a,8,2026,Region III - Central Luzon,Division of Malolos City,Teaching,Regular,OSEC-DECSB-TCH1-151537-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
560fd438-2040-4b7f-bf40-a286d293e13f,8,2026,Region III - Central Luzon,Division of Malolos City,Teaching,Regular,OSEC-DECSB-TCH1-151538-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
f3870291-1308-47ec-b517-dbc872e464cb,8,2026,Region III - Central Luzon,Division of Malolos City,Teaching,Regular,OSEC-DECSB-TCH1-151539-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
528b9b0e-46e8-4653-96bd-c1cf7d597dec,8,2026,Region III - Central Luzon,Division of Malolos City,Teaching,Regular,OSEC-DECSB-TCH1-151540-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
43e363df-3345-41b1-bd70-434fdecbe527,8,2026,Region III - Central Luzon,Division of Malolos City,Teaching,Regular,OSEC-DECSB-TCH1-151541-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
caba2aed-b63f-4b0c-b438-e0a38d39f7ea,8,2026,Region III - Central Luzon,Division of Malolos City,Teaching,Regular,OSEC-DECSB-TCH1-151542-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
20bb9c12-e6bf-4b36-9267-426a9370368b,8,2026,Region III - Central Luzon,Division of Malolos City,Teaching,Regular,OSEC-DECSB-TCH1-151543-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
d9d5456b-45c6-4216-89e5-44f21201f3b6,8,2026,Region III - Central Luzon,Division of Malolos City,Teaching,Regular,OSEC-DECSB-TCH1-151544-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
fd967c79-39a7-4e12-8b0a-e651405623b4,8,2026,Region III - Central Luzon,Division of Malolos City,Teaching,Regular,OSEC-DECSB-TCH1-151545-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
3b02c5e7-95f5-49ae-9ba6-d869aa1207a6,8,2026,Region III - Central Luzon,Division of Mu�oz Science City,Teaching,Regular,OSEC-DECSB-MTCHR2-150054-2023,Master Teacher II,19,2023,0,New Vacancy,UNFILLED,,,,,,,,false,,
cf7fab82-378d-41a5-b9b5-c855541a6761,8,2026,Region III - Central Luzon,Division of Mu�oz Science City,Teaching-Related,CTI,OSEC-DECSB-GCOOR3-150031-1998,Guidance Coordinator III,16,1998,4,Long-Term Unfilled,UNFILLED,,,,,,,,false,,
01b557c9-195f-4682-9778-d51cbc901f1f,8,2026,Region III - Central Luzon,Division of Mu�oz Science City,Teaching,Regular,OSEC-DECSB-TCH3-157828-1998,Teacher III,13,1998,0,New Vacancy,UNFILLED,,,,,,,,false,,
0889a0e8-08ba-4a5c-959c-e9860f082677,8,2026,Region III - Central Luzon,Division of Mu�oz Science City,Teaching,Regular,OSEC-DECSB-TCH3-157833-1998,Teacher III,13,1998,0,New Vacancy,UNFILLED,,,,,,,,false,,
9355b256-5b57-4656-b19c-de028fcf48c8,8,2026,Region III - Central Luzon,Division of Mu�oz Science City,Teaching-Related,Regular,OSEC-DECSB-GUIDC1-150012-1998,Guidance Counselor I,11,1998,4,Long-Term Unfilled,UNFILLED,,,,,,,,false,,
518fb961-aeb7-4b8f-9b32-15eeaa700eda,8,2026,Region III - Central Luzon,Division of Mu�oz Science City,Non-Teaching,Regular,OSEC-DECSB-PDO1-150206-2026,Project Development Officer I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
14fda46b-642f-41b9-bbff-77aaba3f084f,8,2026,Region III - Central Luzon,Division of Mu�oz Science City,Teaching,Regular,OSEC-DECSB-TCH1-152696-2018,Teacher I,11,2018,0,New Vacancy,UNFILLED,,,,,,,,false,,
25dfa72b-94bf-418d-8583-c1428c75de88,8,2026,Region III - Central Luzon,Division of Mu�oz Science City,Non-Teaching,Regular,OSEC-DECSB-ADA1-150734-2004,Administrative Aide I,1,2004,0,New Vacancy,UNFILLED,,,,,,,,false,,
c39775b7-6a9e-48c7-a26d-2d1b9059b0e8,8,2026,Region III - Central Luzon,Division of Mu�oz Science City,Teaching,Regular,OSEC-DECSB-TCH3-151186-2014,Teacher III,13,2014,1,Aging Vacancy,UNFILLED,,,,,,,,false,,
cc4db4ca-5965-4241-9e31-b5b6684481a2,8,2026,Region III - Central Luzon,Division of Mu�oz Science City,Teaching,Regular,OSEC-DECSB-TCH3-151269-2014,Teacher III,13,2014,1,Aging Vacancy,UNFILLED,,,,,,,,false,,
906085ba-6098-458f-8366-5c52e64bc3cd,8,2026,Region III - Central Luzon,Division of Mu�oz Science City,Non-Teaching,Regular,OSEC-DECSB-ADOF2-150285-2026,Administrative Officer II,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
961b38c7-18c2-4c60-8a35-2557847ef736,8,2026,Region III - Central Luzon,Division of Mu�oz Science City,Teaching,Regular,OSEC-DECSB-TCH3-150807-2019,Teacher III,13,2019,0,New Vacancy,UNFILLED,,,,,,,,false,,
05b05583-12a9-4b13-a979-595be9c6585d,8,2026,Region III - Central Luzon,Division of Mu�oz Science City,Teaching,Regular,OSEC-DECSB-TCH3-150827-2018,Teacher III,13,2018,0,New Vacancy,UNFILLED,,,,,,,,false,,
3a740a42-3c9f-4920-b1c4-734fc43ce21c,8,2026,Region III - Central Luzon,Division of Mu�oz Science City,Teaching,Regular,OSEC-DECSB-TCH3-151193-2017,Teacher III,13,2017,0,New Vacancy,UNFILLED,,,,,,,,false,,
95277fa2-a1fc-4467-8c45-6991d5ddf80e,8,2026,Region III - Central Luzon,Division of Mu�oz Science City,Teaching,Regular,OSEC-DECSB-TCH1-150046-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
86fe8b7e-3320-415f-bf4e-a59e5e800152,8,2026,Region III - Central Luzon,Division of Mu�oz Science City,Teaching,Regular,OSEC-DECSB-TCH1-150047-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
ef23529b-3c84-4495-87e5-903d886ee6b7,8,2026,Region III - Central Luzon,Division of Mu�oz Science City,Teaching,Regular,OSEC-DECSB-TCH1-150048-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
d232f80d-eab3-4cf2-be72-ef2621783f74,8,2026,Region III - Central Luzon,Division of Mu�oz Science City,Teaching,Regular,OSEC-DECSB-TCH1-150049-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
4913ec89-608a-4f20-9464-125343f53d9b,8,2026,Region III - Central Luzon,Division of Meycauayan City,Teaching-Related,Regular,OSEC-DECSB-HTEACH3-150025-2003,Head Teacher III,16,2003,1,Aging Vacancy,UNFILLED,,,,,,,,false,,
9539f102-05ec-4993-aa28-a6bff58de858,8,2026,Region III - Central Luzon,Division of Meycauayan City,Teaching,Regular,OSEC-DECSB-TCH2-150257-2002,Teacher II,12,2002,0,New Vacancy,UNFILLED,,,,,,,,false,,
757e2ee2-145e-402b-bb45-51b86db418f9,8,2026,Region III - Central Luzon,Division of Meycauayan City,Teaching,Regular,OSEC-DECSB-TCH1-150454-2004,Teacher I,11,2004,0,New Vacancy,UNFILLED,,,,,,,,false,,
dab5ee0a-0c61-4948-be74-7f02007c8d4f,8,2026,Region III - Central Luzon,Division of Meycauayan City,Teaching,Regular,OSEC-DECSB-TCH1-153865-2012,Teacher I,11,2012,0,New Vacancy,UNFILLED,,,,,,,,false,,
b7fa4534-0702-4ccf-974e-d913cbd4d859,8,2026,Region III - Central Luzon,Division of Meycauayan City,Teaching,Regular,OSEC-DECSB-TCH1-156857-2018,Teacher I,11,2018,1,Aging Vacancy,UNFILLED,,,,,,,,false,,
4cd69a05-3100-4f60-854f-3b1dacfe6cfb,8,2026,Region III - Central Luzon,Division of Meycauayan City,Teaching,Regular,OSEC-DECSB-TCH1-156859-2018,Teacher I,11,2018,0,New Vacancy,UNFILLED,,,,,,,,false,,
123eb208-3722-4e70-90b3-c3f3f95be5d9,8,2026,Region III - Central Luzon,Division of Meycauayan City,Teaching,Regular,OSEC-DECSB-MTCHR3-150020-2025,Master Teacher III,20,2025,0,New Vacancy,UNFILLED,,,,,,,,false,,
c41d1d96-bdfa-4e30-b38e-aab409bb62a2,8,2026,Region III - Central Luzon,Division of Meycauayan City,Teaching-Related,Regular,OSEC-DECSB-HTEACH5-150026-2023,Head Teacher V,18,2023,1,Aging Vacancy,UNFILLED,,,,,,,,false,,
faaa85fa-9a5b-4c3e-a02c-18802b680103,8,2026,Region III - Central Luzon,Division of Meycauayan City,Teaching-Related,Regular,OSEC-DECSB-HTEACH5-150027-2023,Head Teacher V,18,2023,1,Aging Vacancy,UNFILLED,,,,,,,,false,,
cae17826-1e9f-4306-a5ac-9fbefa0be35c,8,2026,Region III - Central Luzon,Division of Meycauayan City,Teaching,Regular,OSEC-DECSB-TCH3-152706-2016,Teacher III,13,2016,0,New Vacancy,UNFILLED,,,,,,,,false,,
7e791f61-91a7-41cb-a29e-7998ec48b106,8,2026,Region III - Central Luzon,Division of Meycauayan City,Teaching-Related,Regular,OSEC-DECSB-GUIDC1-150004-2011,Guidance Counselor I,11,2011,4,Long-Term Unfilled,UNFILLED,,,,,,,,false,,
48ff9abd-68a4-41c7-b9cf-0969501474e7,8,2026,Region III - Central Luzon,Division of Meycauayan City,Teaching-Related,Regular,OSEC-DECSB-GUIDC1-150048-2008,Guidance Counselor I,11,2008,1,Aging Vacancy,UNFILLED,,,,,,,,false,,
021620f0-9db0-4175-80c3-5285f9b06f26,8,2026,Region III - Central Luzon,Division of Meycauayan City,Teaching-Related,Regular,OSEC-DECSB-GUIDC1-150498-2009,Guidance Counselor I,11,2009,4,Long-Term Unfilled,UNFILLED,,,,,,,,false,,
4e42ae43-ae41-43fa-bb14-1a2415e4c7d0,8,2026,Region III - Central Luzon,Division of Meycauayan City,Non-Teaching,Regular,OSEC-DECSB-PDO1-150424-2026,Project Development Officer I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
40f7ab0d-3136-436a-9c31-bc2eff94ac2b,8,2026,Region III - Central Luzon,Division of Meycauayan City,Teaching,Regular,OSEC-DECSB-TCH1-150420-2016,Teacher I,11,2016,0,New Vacancy,UNFILLED,,,,,,,,false,,
eaad1b16-e0dd-491a-9af4-27545d2fb023,8,2026,Region III - Central Luzon,Division of Meycauayan City,Teaching,Regular,OSEC-DECSB-TCH1-150724-2007,Teacher I,11,2007,0,New Vacancy,UNFILLED,,,,,,,,false,,
ca5e290e-7874-4b03-ac17-e43c2109a8f9,8,2026,Region III - Central Luzon,Division of Meycauayan City,Teaching,Regular,OSEC-DECSB-TCH1-150980-2012,Teacher I,11,2012,0,New Vacancy,UNFILLED,,,,,,,,false,,
cc3eadd3-b8f7-45d9-9fc0-9b321b4e7ac7,8,2026,Region III - Central Luzon,Division of Meycauayan City,Teaching,Regular,OSEC-DECSB-TCH1-153867-2012,Teacher I,11,2012,0,New Vacancy,UNFILLED,,,,,,,,false,,
085a6e28-4adc-4d56-be4c-3bc9a835982f,8,2026,Region III - Central Luzon,Division of Meycauayan City,Teaching,Regular,OSEC-DECSB-TCH2-150826-2019,Teacher II,12,2019,1,Aging Vacancy,UNFILLED,,,,,,,,false,,
8242ff38-8ca2-43ae-80d1-749e1148962d,8,2026,Region III - Central Luzon,Division of Meycauayan City,Teaching,Regular,OSEC-DECSB-TCH2-151128-2022,Teacher II,12,2022,0,New Vacancy,UNFILLED,,,,,,,,false,,
0abce403-3110-41f9-bd07-082826e0b26b,8,2026,Region III - Central Luzon,Division of Meycauayan City,Teaching,Regular,OSEC-DECSB-TCH1-151570-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
dff3c5ad-8c42-4b8c-8bd8-fd589ca9c570,8,2026,Region III - Central Luzon,Division of Meycauayan City,Teaching,Regular,OSEC-DECSB-TCH1-151564-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
f8757e70-337d-4d1f-ae1a-a98658eadc1b,8,2026,Region III - Central Luzon,Division of Meycauayan City,Non-Teaching,Regular,OSEC-DECSB-PDO1-150423-2026,Project Development Officer I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
7dfd928b-66fe-43c0-83a0-ee86e3c5ccec,8,2026,Region III - Central Luzon,Division of Meycauayan City,Teaching,Regular,OSEC-DECSB-TCH1-151988-2007,Teacher I,11,2007,1,Aging Vacancy,UNFILLED,,,,,,,,false,,
ae0fc211-6336-4a41-90f8-9e2ba792dd0c,8,2026,Region III - Central Luzon,Division of Meycauayan City,Teaching,Regular,OSEC-DECSB-TCH2-150274-2015,Teacher II,12,2015,0,New Vacancy,UNFILLED,,,,,,,,false,,
aa246c25-224d-4d22-8d8a-bb85312084c4,8,2026,Region III - Central Luzon,Division of Baliwag City,Teaching,Regular,OSEC-DECSB-TCH1-151463-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
950a332e-9c8e-4fcd-93d9-76a4b1eb4204,8,2026,Region III - Central Luzon,Division of Baliwag City,Teaching,Regular,OSEC-DECSB-TCH1-151464-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
b71f712e-b46a-401b-b538-8d97901f93a5,8,2026,Region III - Central Luzon,Division of Baliwag City,Teaching-Related,Regular,OSEC-DECSB-HTEACH5-150003-2006,Head Teacher V,18,2006,1,Aging Vacancy,UNFILLED,,,,,,,,false,,
c27549e3-1aec-4521-9dd6-dd6001d9dfff,8,2026,Region III - Central Luzon,Division of Baliwag City,Teaching,Regular,OSEC-DECSB-MTCHR1-150046-2000,Master Teacher I,18,2000,0,New Vacancy,UNFILLED,,,,,,,,false,,
d172ac3f-fefa-44f9-8975-28bf67bbe07c,8,2026,Region III - Central Luzon,Division of Baliwag City,Teaching-Related,Regular,OSEC-DECSB-HTEACH3-150473-1998,Head Teacher III,16,1998,1,Aging Vacancy,UNFILLED,,,,,,,,false,,
c658d430-21e5-47d0-94f9-c8f1c03fe0df,8,2026,Region III - Central Luzon,Division of Baliwag City,Teaching,Regular,OSEC-DECSB-TCH4-151543-2026,Teacher IV,14,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
be908410-35c7-48e3-866c-319d1e4589e1,8,2026,Region III - Central Luzon,Division of Baliwag City,Teaching,Regular,OSEC-DECSB-TCH2-150210-1999,Teacher II,12,1999,1,Aging Vacancy,UNFILLED,,,,,,,,false,,
8a4012e6-bb95-4387-8fdf-0de706402391,8,2026,Region III - Central Luzon,Division of Baliwag City,Non-Teaching,Regular,OSEC-DECSB-ADOF2-150382-2026,Administrative Officer II,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
c5112e1f-f53c-4f32-b69a-0bf759bf7ab2,8,2026,Region III - Central Luzon,Division of Baliwag City,Teaching-Related,Regular,OSEC-DECSB-GUIDC1-150002-2011,Guidance Counselor I,11,2011,4,Long-Term Unfilled,UNFILLED,,,,,,,,false,,
d2c67a6e-b8e0-45fa-98e5-0a3b4e7ef48e,8,2026,Region III - Central Luzon,Division of Baliwag City,Non-Teaching,Regular,OSEC-DECSB-PDO1-150284-2026,Project Development Officer I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
871b7102-cb4b-4991-942e-0fdf7cf6140d,8,2026,Region III - Central Luzon,Division of Baliwag City,Teaching,Regular,OSEC-DECSB-TCH1-163813-1998,Teacher I,11,1998,0,New Vacancy,UNFILLED,,,,,,,,false,,
cba2cd5c-6e25-407a-bc64-ed436e2df3b4,8,2026,Region III - Central Luzon,Division of Baliwag City,Non-Teaching,Regular,OSEC-DECSB-ADOF2-150381-2026,Administrative Officer II,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
cebd4fcb-4568-4555-b4b0-a32f6adc3f15,8,2026,Region III - Central Luzon,Division of Baliwag City,Teaching,Regular,OSEC-DECSB-TCH1-151445-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
607b7cb0-bf73-42e1-a760-e76022bbace0,8,2026,Region III - Central Luzon,Division of Baliwag City,Teaching,Regular,OSEC-DECSB-TCH1-151446-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
8e53eff2-e3ba-4b44-aa36-6a733e3e3b53,8,2026,Region III - Central Luzon,Division of Baliwag City,Teaching,Regular,OSEC-DECSB-TCH1-151447-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
e412d646-ac1f-4cc7-93d9-800265c011e4,8,2026,Region III - Central Luzon,Division of Baliwag City,Teaching,Regular,OSEC-DECSB-TCH1-151448-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
0129eb5c-8a06-4192-b8c8-f413f3137875,8,2026,Region III - Central Luzon,Division of Baliwag City,Teaching,Regular,OSEC-DECSB-TCH1-151449-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
f1fd9667-0e00-4fb9-8baa-28ab6f2710a8,8,2026,Region III - Central Luzon,Division of Baliwag City,Teaching,Regular,OSEC-DECSB-TCH1-151450-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
baffbbee-6cf2-4315-b29d-140437e7fbf5,8,2026,Region III - Central Luzon,Division of Baliwag City,Teaching,Regular,OSEC-DECSB-TCH1-151451-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
c904c92d-b414-4e4e-8bd5-e5b342982bd4,8,2026,Region III - Central Luzon,Division of Baliwag City,Teaching,Regular,OSEC-DECSB-TCH1-151452-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
561037c4-b86d-44f5-8d25-a3007c351290,8,2026,Region III - Central Luzon,Division of Baliwag City,Teaching,Regular,OSEC-DECSB-TCH1-151453-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
996bde01-3064-4b7e-bc4d-13df58667d1e,8,2026,Region III - Central Luzon,Division of Baliwag City,Teaching-Related,Regular,OSEC-DECSB-SP1-150057-2014,School Principal I,19,2014,0,New Vacancy,UNFILLED,,,,,,,,false,,
b08245f9-b7eb-4770-a09d-b1d8b788f1dc,8,2026,Region III - Central Luzon,Division of Baliwag City,Non-Teaching,Regular,OSEC-DECSB-ADOF2-150383-2026,Administrative Officer II,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
7859edbe-ef8b-4beb-b575-4b34605f9991,8,2026,Region III - Central Luzon,Division of Baliwag City,Non-Teaching,Regular,OSEC-DECSB-ADAS3-150152-2017,Administrative Assistant III,9,2017,1,Aging Vacancy,UNFILLED,,,,,,,,false,,
c2f7ff0a-423f-44a3-9f23-6e3f3d6958e7,8,2026,Region III - Central Luzon,Division of Baliwag City,Non-Teaching,Regular,OSEC-DECSB-ADOF2-150384-2026,Administrative Officer II,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
8d78649a-33df-4914-8559-8f032db93e69,8,2026,Region III - Central Luzon,Division of Baliwag City,Teaching-Related,Regular,OSEC-DECSB-SP1-150786-2010,School Principal I,19,2010,1,Aging Vacancy,UNFILLED,,,,,,,,false,,
8775ea99-7770-41bb-bbc8-da77c013672d,8,2026,Region III - Central Luzon,Division of Baliwag City,Teaching-Related,Regular,OSEC-DECSB-HTEACH3-150080-2023,Head Teacher III,16,2023,1,Aging Vacancy,UNFILLED,,,,,,,,false,,
d3734353-117c-484d-8df0-cebd652cf943,8,2026,Region III - Central Luzon,Division of Baliwag City,Teaching-Related,Regular,OSEC-DECSB-HTEACH1-150030-2023,Head Teacher I,14,2023,0,New Vacancy,UNFILLED,,,,,,,,false,,
1cfc3d9a-599d-4df7-b6fe-b3ed8b49ac4f,8,2026,Region III - Central Luzon,Division of Baliwag City,Teaching,Regular,OSEC-DECSB-TCH2-150181-2025,Teacher II,12,2025,0,New Vacancy,UNFILLED,,,,,,,,false,,
8b79fc67-7fd2-4fcb-abd2-24632970fbd1,8,2026,Region III - Central Luzon,Division of Baliwag City,Teaching,Regular,OSEC-DECSB-TCH2-150215-2024,Teacher II,12,2024,0,New Vacancy,UNFILLED,,,,,,,,false,,
5147288c-08d1-495b-9cbb-e265ce4c5883,8,2026,Region III - Central Luzon,Division of Baliwag City,Non-Teaching,Regular,OSEC-DECSB-ADOF2-150385-2026,Administrative Officer II,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
785a88dc-6d5a-4b3f-a0dc-93398ae582eb,8,2026,Region III - Central Luzon,Division of Baliwag City,Non-Teaching,Regular,OSEC-DECSB-PDO1-150285-2026,Project Development Officer I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
2f1e0b92-a0a4-4696-a67c-3e0452920309,8,2026,Region III - Central Luzon,Division of Baliwag City,Teaching,Regular,OSEC-DECSB-TCH1-155496-2018,Teacher I,11,2018,0,New Vacancy,UNFILLED,,,,,,,,false,,
cdaedfcd-18ba-47ec-9179-34677fe624b6,8,2026,Region III - Central Luzon,Division of San Jose City,Non-Teaching,Regular,OSEC-DECSB-ADOF2-150200-2025,Administrative Officer II,11,2025,1,Aging Vacancy,UNFILLED,,,,,,,,false,,
2a5b658d-69be-4d8d-9ef1-4ddb1933bccf,8,2026,Region IVA - CALABARZON,Regional Office - Proper,Non-Teaching,Regular,OSEC-DECSB-ATY3-270001-2021,Attorney III,21,2021,1,Aging Vacancy,UNFILLED,,,,,,,,false,,
f0f30b22-57c4-4bc5-a66f-7e64561fac9d,8,2026,Region IVA - CALABARZON,Regional Office - Proper,Teaching-Related,Regular,OSEC-DECSB-EPSVR-270018-2010,Education Program Supervisor,22,2010,1,Aging Vacancy,UNFILLED,,,,,,,,false,,
3c45767d-b24e-4450-aac5-34789857208e,8,2026,Region IVA - CALABARZON,Regional Office - Proper,Non-Teaching,Regular,OSEC-DECSB-DFM2-270008-2015,Draftsman II,8,2015,3,Long-Term Unfilled,UNFILLED,,,,,,,,false,,
44bc8be9-59bc-4664-a6bb-6b8b6395687a,8,2026,Region IVA - CALABARZON,Regional Office - Proper,Teaching-Related,Regular,OSEC-DECSB-EPSVR-270017-2010,Education Program Supervisor,22,2010,0,New Vacancy,UNFILLED,,,,,,,,false,,
db7f2976-4912-4b4f-bf5f-fc94738bd04d,8,2026,Region IVA - CALABARZON,Regional Office - Proper,Teaching-Related,Regular,OSEC-DECSB-EPSVR-270014-2010,Education Program Supervisor,22,2010,0,New Vacancy,UNFILLED,,,,,,,,false,,
c6704ea9-a090-4045-a43c-d3aecb08a302,8,2026,Region IVA - CALABARZON,Regional Office - Proper,Teaching-Related,Regular,OSEC-DECSB-EPS2-270005-2015,Education Program Specialist II,16,2015,0,New Vacancy,UNFILLED,,,,,,,,false,,
